Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,p80,IL,PJM_West,usa,CT,2035
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,unitless,unitless,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,marg_gen_tech,marg_es_tech,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2035-01-01 01:00:00,2035-01-01 00:00:00,11596.8,0.0,0.0,4.1,11600.9,11220.8,8221.5,456.3,219.3,0.0324,0.0433,wind-ons,wind-ons,0.0,0.0,0.0,6.3,14.7,0.14,0.0,6.7,6.7,0.0,0.0,0.0,6.6,15.5,0.15,0.0,7.1,7.1,34.2,0.7,0.07,4.0,253.3,0.02,34.2,11.6,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,5.6,5.86,0.0,0.0,5.86,0.0,0.0,0.0,11363.9,3379.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3379.4,0.0
2035-01-01 02:00:00,2035-01-01 01:00:00,11071.6,0.0,0.0,0.9,11072.5,10717.7,7824.6,0.0,159.9,0.032,0.0413,wind-ons,wind-ons,0.0,0.0,0.0,6.3,14.9,0.14,0.0,6.8,6.8,0.0,0.0,0.0,6.5,15.4,0.15,0.0,7.0,7.0,37.1,0.7,0.08,4.4,275.3,0.02,37.1,12.6,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.66,0.0,0.0,5.66,0.0,0.0,0.0,11232.4,3247.9,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3247.9,0.0
2035-01-01 03:00:00,2035-01-01 02:00:00,10654.7,91.8,0.0,3.3,10749.9,10317.8,7449.0,0.0,535.6,0.0316,0.0398,wind-ons,wind-ons,0.0,0.0,0.0,6.3,14.8,0.14,0.0,6.8,6.8,0.0,0.0,0.0,6.5,15.3,0.14,0.0,7.0,7.0,36.1,0.7,0.07,4.3,267.6,0.02,36.1,12.3,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.65,0.0,0.0,5.65,0.0,0.0,0.0,11285.4,3300.9,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3300.9,0.0
2035-01-01 04:00:00,2035-01-01 03:00:00,10446.3,91.8,0.0,5.0,10543.1,10117.6,7202.6,0.0,781.9,0.0315,0.039,battery,hydro,0.0,0.0,0.0,6.3,14.8,0.14,0.0,6.8,6.8,0.0,0.0,0.0,6.5,15.3,0.14,0.0,7.0,7.0,21.9,0.4,0.05,2.6,161.7,0.01,21.9,7.4,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.65,0.0,0.0,5.65,0.0,0.0,0.0,11325.0,3340.5,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3340.5,0.0
2035-01-01 05:00:00,2035-01-01 04:00:00,10364.2,38.1,0.0,5.7,10408.1,10038.7,6987.1,0.0,997.4,0.0314,0.0387,wind-ons,wind-ons,0.0,0.0,0.0,6.2,14.7,0.14,0.0,6.7,6.7,0.0,0.0,0.0,6.4,15.2,0.14,0.0,6.9,6.9,5.6,0.1,0.01,0.7,39.7,0.0,5.6,1.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.64,0.0,0.0,5.64,0.0,0.0,0.0,11405.5,3421.0,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3421.0,0.0
2035-01-01 06:00:00,2035-01-01 05:00:00,10582.1,0.0,0.0,5.4,10587.5,10248.0,7151.1,0.0,833.4,0.0316,0.0395,wind-ons,wind-ons,0.0,0.0,0.0,6.2,14.7,0.14,0.0,6.7,6.7,0.0,0.0,0.0,6.4,15.1,0.14,0.0,6.9,6.9,5.6,0.1,0.01,0.7,39.7,0.0,5.6,1.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.65,0.0,0.0,5.65,0.0,0.0,0.0,11420.9,3436.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3436.4,0.0
2035-01-01 07:00:00,2035-01-01 06:00:00,10893.7,0.0,0.0,3.3,10897.0,10547.1,7458.3,0.0,526.2,0.0318,0.0407,wind-ons,wind-ons,0.0,0.0,0.0,6.2,14.7,0.14,0.0,6.7,6.7,0.0,0.0,0.0,6.4,15.1,0.14,0.0,6.9,6.9,18.8,0.4,0.04,2.2,138.2,0.01,18.8,6.3,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,0.0,0.0,5.43,5.66,0.0,0.0,5.66,0.0,0.0,0.0,11423.2,3438.7,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,3438.7,0.0
2035-01-01 08:00:00,2035-01-01 07:00:00,11392.6,0.0,0.0,0.3,11393.0,11025.3,7919.5,0.0,65.0,0.0322,0.0425,canada,gas-cc,0.0,0.0,0.0,6.2,14.6,0.14,0.0,6.7,6.7,0.0,0.0,0.0,6.4,15.1,0.14,0.0,6.9,6.9,25.7,0.5,0.05,3.0,190.2,0.01,25.8,8.7,34.5,372.4,7.0,0.7,44.0,2810.0,0.16,372.8,127.8,500.5,7.47,0.0,0.0,7.47,7.81,0.0,0.0,7.81,0.0,0.0,0.0,11457.9,3473.4,0.0,39.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,33.8,3438.7,0.0
