Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,p80,IL,PJM_West,usa,CT,2025
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2025-01-01 09:00:00,2025-01-01 08:00:00,9313.7,0.0,0.0,6.5,9320.2,9014.0,7118.4,0.0,866.1,0.0322,0.0426,coal,coal,0.0,0.0,0.0,7.0,16.4,0.16,0.0,7.5,7.5,0.0,0.0,0.0,7.2,17.0,0.16,0.0,7.8,7.8,50.1,2.0,0.28,5.2,349.9,0.03,50.2,15.6,65.8,1050.6,121.0,17.6,32.4,2287.8,0.52,1059.0,100.7,1159.7,17.28,0.0,0.0,17.28,18.05,0.0,0.0,18.05,0.0,0.0,0.0,10186.3,2201.8,0.0,39.8,0.0,0.0,0.0,10.7,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,549.3,1641.8,0.0
2025-01-01 10:00:00,2025-01-01 09:00:00,9384.2,0.0,0.0,7.6,9391.8,9081.5,6949.4,0.0,1035.2,0.0323,0.043,coal,coal,0.0,0.0,0.0,6.8,16.1,0.15,0.0,7.3,7.3,0.0,0.0,0.0,7.0,16.6,0.16,0.0,7.6,7.6,64.6,4.0,0.57,5.3,357.0,0.04,64.9,16.0,80.8,1051.0,121.0,17.6,32.4,2288.5,0.52,1059.4,100.7,1160.1,17.76,0.0,0.0,17.76,18.56,0.0,0.0,18.56,0.0,0.0,0.0,10426.9,2442.4,0.0,39.8,0.0,0.0,0.0,24.2,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,776.5,1641.8,0.0
2025-01-01 11:00:00,2025-01-01 10:00:00,9502.1,0.0,0.0,5.0,9507.1,9194.3,7254.7,0.0,729.8,0.0324,0.0435,coal,coal,0.0,0.0,0.0,6.9,16.4,0.15,0.0,7.5,7.5,0.0,0.0,0.0,7.2,16.9,0.16,0.0,7.7,7.7,80.7,6.0,0.86,5.7,383.5,0.05,81.2,17.1,98.3,1051.6,121.1,17.61,32.4,2289.8,0.52,1060.0,100.8,1160.8,17.77,0.0,0.0,17.77,18.58,0.0,0.0,18.58,0.0,0.0,0.0,10237.0,2252.5,0.0,39.8,0.0,0.0,0.0,31.1,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,579.6,1641.8,0.0
2025-01-01 12:00:00,2025-01-01 11:00:00,9795.8,0.0,0.0,1.6,9797.4,9475.0,7694.3,0.0,290.2,0.0327,0.0448,coal,coal,0.0,0.0,0.0,7.0,16.6,0.16,0.0,7.6,7.6,0.0,0.0,0.0,7.3,17.2,0.16,0.0,7.8,7.8,73.6,3.3,0.45,7.2,509.7,0.04,73.9,22.4,96.3,1053.0,121.3,17.64,32.4,2293.0,0.52,1061.5,100.9,1162.4,17.76,0.0,0.0,17.76,18.6,0.0,0.0,18.6,0.0,0.0,0.0,10087.6,2103.1,0.0,39.8,0.0,0.0,0.0,16.2,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,445.1,1641.8,0.0
2025-01-01 13:00:00,2025-01-01 12:00:00,9928.4,0.0,0.0,0.3,9928.7,9601.6,8003.1,18.6,0.0,0.0329,0.0454,coal,coal,0.0,0.0,0.0,7.2,16.9,0.16,0.0,7.7,7.7,0.0,0.0,0.0,7.4,17.4,0.16,0.0,8.0,8.0,146.3,10.2,1.45,10.7,775.5,0.08,147.0,33.9,180.9,1000.7,115.2,16.76,30.8,2179.0,0.49,1008.7,95.9,1104.6,24.38,0.0,0.0,24.38,25.55,0.0,0.0,25.55,0.0,0.0,0.0,9910.1,1925.6,0.0,39.8,0.0,0.0,0.0,10.5,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,273.3,1641.8,0.0
2025-01-01 14:00:00,2025-01-01 13:00:00,9927.4,0.0,0.0,1.5,9928.9,9600.6,8087.1,102.5,0.0,0.0329,0.0454,coal,coal,0.0,0.0,0.0,7.2,17.0,0.16,0.0,7.8,7.8,0.0,0.0,0.0,7.4,17.4,0.16,0.0,8.0,8.0,340.7,35.6,5.16,14.0,987.5,0.17,343.2,43.4,386.6,1000.7,115.2,16.76,30.8,2179.0,0.49,1008.7,95.9,1104.6,24.38,0.0,0.0,24.38,25.54,0.0,0.0,25.54,0.0,0.0,0.0,9826.4,1841.8,0.0,39.8,0.0,0.0,0.0,8.8,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,191.3,1641.8,0.0
2025-01-01 15:00:00,2025-01-01 14:00:00,10083.2,0.0,0.0,4.2,10087.4,9749.3,8363.5,283.2,0.0,0.0331,0.0461,gas-cc,gas-cc,3.5,0.1,0.01,7.7,50.2,0.16,3.5,9.2,12.7,3.6,0.1,0.01,7.7,50.4,0.16,3.6,9.3,12.8,145.7,4.4,0.55,15.9,1207.8,0.07,146.0,51.9,197.8,379.9,7.2,0.72,44.9,3549.7,0.16,380.3,150.7,531.0,27.74,0.0,0.0,27.74,29.08,0.0,0.0,29.08,0.0,0.0,0.0,9804.2,1723.9,0.0,39.8,0.0,0.0,0.0,4.4,95.8,0.0,0.0,13.5,7931.2,0.0,0.0,77.8,1641.8,0.0
2025-01-01 16:00:00,2025-01-01 15:00:00,10658.9,0.0,0.0,4.2,10663.2,10297.7,8980.9,283.2,0.0,0.0339,0.0488,gas-cc,gas-cc,24.8,0.5,0.05,9.8,248.1,0.16,24.9,17.2,42.1,25.0,0.5,0.05,9.9,250.1,0.16,25.1,17.4,42.4,266.1,7.7,0.93,29.1,2269.3,0.12,266.6,96.7,363.3,381.0,7.2,0.72,45.0,3559.5,0.17,381.4,151.1,532.5,27.74,0.0,0.0,27.74,29.16,0.0,0.0,29.16,0.0,0.0,0.0,10380.0,1682.3,1.9,39.8,0.0,0.0,0.0,1.1,711.3,0.0,0.0,13.5,7931.2,0.0,0.0,39.4,1641.8,0.0
2025-01-01 17:00:00,2025-01-01 16:00:00,11223.2,0.0,0.0,4.2,11227.4,10833.7,9585.6,283.2,0.0,0.0347,0.0514,gas-cc,gas-cc,43.5,0.8,0.08,11.6,421.5,0.16,43.5,24.2,67.8,43.9,0.8,0.08,11.7,426.0,0.17,44.0,24.5,68.5,237.5,7.6,0.94,25.3,1965.5,0.11,237.9,83.9,321.8,382.0,7.2,0.72,45.1,3569.2,0.17,382.4,151.5,534.0,27.74,0.0,0.0,27.74,29.24,0.0,0.0,29.24,0.0,0.0,0.0,10944.2,1641.8,4.9,39.8,0.0,0.0,0.0,0.0,1313.1,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1641.8,0.0
2025-01-01 18:00:00,2025-01-01 17:00:00,11594.7,0.0,0.0,0.0,11594.7,11185.9,9953.0,0.0,0.0,0.0353,0.0531,gas-cc,gas-cc,61.4,1.2,0.12,13.4,587.8,0.16,61.4,30.9,92.4,63.6,1.2,0.12,13.9,609.6,0.17,63.7,32.1,95.8,197.4,4.9,0.57,22.4,1733.6,0.09,197.7,74.0,271.7,382.7,7.2,0.72,45.2,3575.6,0.17,383.1,151.8,534.9,27.74,0.0,0.0,27.74,29.29,0.0,0.0,29.29,0.0,0.0,0.0,11594.7,1641.8,4.9,39.8,0.0,0.0,0.0,0.0,1963.6,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1641.8,0.0
2025-01-01 19:00:00,2025-01-01 18:00:00,11525.3,0.0,0.0,0.0,11525.3,11120.1,9883.5,0.0,0.0,0.0352,0.0528,gas-cc,gas-cc,59.7,1.1,0.11,13.2,572.4,0.16,59.8,30.3,90.1,61.9,1.2,0.12,13.7,593.3,0.17,62.0,31.4,93.4,180.0,18.1,2.62,8.1,555.8,0.1,181.3,24.7,206.0,382.6,7.2,0.72,45.2,3574.4,0.17,383.0,151.8,534.7,27.74,0.0,0.0,27.74,29.28,0.0,0.0,29.28,0.0,0.0,0.0,11525.3,1641.8,0.0,39.8,0.0,0.0,0.0,0.0,1899.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1641.8,0.0
2025-01-01 20:00:00,2025-01-01 19:00:00,11392.6,0.0,0.0,0.9,11393.5,10994.4,9751.8,60.7,0.0,0.035,0.0521,coal,coal,54.6,1.0,0.1,12.7,524.6,0.16,54.6,28.4,83.0,56.2,1.1,0.11,13.1,540.8,0.17,56.3,29.3,85.6,175.1,17.5,2.54,8.0,546.0,0.1,176.3,24.3,200.6,1007.7,116.1,16.88,31.0,2194.4,0.5,1015.8,96.6,1112.4,27.74,0.0,0.0,27.74,29.26,0.0,0.0,29.26,0.0,0.0,0.0,11332.8,1641.7,0.0,39.8,0.0,0.0,0.0,0.0,1706.6,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1641.7,0.0
2025-01-01 21:00:00,2025-01-01 20:00:00,11130.5,0.0,0.0,4.2,11134.8,10745.8,9493.3,283.2,0.0,0.0346,0.0509,gas-cc,gas-cc,40.9,0.8,0.08,11.4,397.8,0.16,41.0,23.3,64.3,41.3,0.8,0.08,11.5,401.6,0.17,41.4,23.5,64.9,256.9,10.0,1.29,25.8,1997.8,0.12,257.6,85.3,342.9,381.9,7.2,0.72,45.1,3567.6,0.17,382.3,151.5,533.7,27.74,0.0,0.0,27.74,29.23,0.0,0.0,29.23,0.0,0.0,0.0,10851.6,1641.5,0.0,39.8,0.0,0.0,0.0,0.0,1225.6,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1641.5,0.0
2025-01-01 22:00:00,2025-01-01 21:00:00,10753.7,0.0,0.0,4.2,10757.9,10387.8,9117.5,283.2,0.0,0.034,0.0492,gas-cc,gas-cc,29.4,0.6,0.06,10.3,290.7,0.16,29.4,19.0,48.4,29.6,0.6,0.06,10.3,293.0,0.17,29.7,19.1,48.8,251.0,9.2,1.17,25.7,1997.3,0.12,251.6,85.3,336.9,381.2,7.2,0.72,45.0,3561.1,0.17,381.6,151.2,532.8,27.74,0.0,0.0,27.74,29.17,0.0,0.0,29.17,0.0,0.0,0.0,10474.8,1640.4,0.0,39.8,0.0,0.0,0.0,0.0,849.8,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1640.4,0.0
2025-01-01 23:00:00,2025-01-01 22:00:00,10212.6,0.0,0.0,4.2,10216.9,9872.7,8577.3,283.2,0.0,0.0333,0.0467,gas-cc,gas-cc,11.1,0.2,0.02,8.5,120.7,0.16,11.1,12.1,23.2,11.2,0.2,0.02,8.5,121.7,0.17,11.2,12.2,23.4,351.3,6.7,0.68,41.4,3271.8,0.15,351.7,139.0,490.6,380.2,7.2,0.72,44.9,3551.9,0.16,380.6,150.8,531.4,27.74,0.0,0.0,27.74,29.1,0.0,0.0,29.1,0.0,0.0,0.0,9933.7,1639.6,4.9,39.8,0.0,0.0,0.0,0.0,304.8,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1639.6,0.0
2025-01-02 00:00:00,2025-01-01 23:00:00,9787.4,0.0,0.0,2.5,9789.9,9466.9,8150.8,166.3,0.0,0.0327,0.0448,coal,coal,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.5,17.7,0.17,0.0,8.1,8.1,205.1,17.2,2.46,12.3,895.2,0.11,206.3,39.0,245.3,1000.0,115.2,16.75,30.8,2177.5,0.49,1008.0,95.8,1103.8,25.14,0.0,0.0,25.14,26.32,0.0,0.0,26.32,0.0,0.0,0.0,9623.6,1639.1,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1639.1,0.0
2025-01-02 01:00:00,2025-01-02 00:00:00,9544.2,4.9,0.0,0.4,9549.4,9234.5,7911.2,0.0,73.3,0.0324,0.0437,gas-cc,gas-cc,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.6,18.0,0.17,0.0,8.2,8.2,164.2,10.5,1.47,12.8,950.6,0.09,164.9,41.2,206.1,391.2,7.4,0.74,46.2,3654.6,0.17,391.6,155.2,546.7,19.06,0.0,0.0,19.06,19.93,0.0,0.0,19.93,0.0,0.0,0.0,9622.8,1638.3,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1638.3,0.0
2025-01-02 02:00:00,2025-01-02 01:00:00,9381.1,4.9,0.0,1.5,9387.4,9078.4,7748.1,0.0,236.4,0.0323,0.0429,coal,coal,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.6,18.0,0.17,0.0,8.2,8.2,112.6,2.4,0.27,13.2,1002.0,0.06,112.7,43.1,155.9,1050.9,121.0,17.6,32.4,2288.5,0.52,1059.4,100.7,1160.1,17.91,0.0,0.0,17.91,18.71,0.0,0.0,18.71,0.0,0.0,0.0,9623.8,1639.3,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1639.3,0.0
2025-01-02 03:00:00,2025-01-02 02:00:00,9375.8,4.9,0.0,1.6,9382.3,9073.4,7743.9,0.0,240.6,0.0323,0.0429,coal,coal,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.6,18.0,0.17,0.0,8.2,8.2,114.5,2.4,0.27,13.5,1020.5,0.06,114.7,43.9,158.6,1050.9,121.0,17.6,32.4,2288.4,0.52,1059.3,100.7,1160.1,17.91,0.0,0.0,17.91,18.71,0.0,0.0,18.71,0.0,0.0,0.0,9622.9,1638.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1638.4,0.0
2025-01-02 04:00:00,2025-01-02 03:00:00,9489.5,4.9,0.0,0.6,9495.0,9182.2,7856.3,0.0,128.2,0.0324,0.0434,coal,coal,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.6,18.0,0.17,0.0,8.2,8.2,132.2,2.7,0.3,15.6,1189.4,0.07,132.4,51.0,183.4,878.7,101.2,14.72,27.1,1913.5,0.43,885.8,84.2,970.0,18.65,0.0,0.0,18.65,19.49,0.0,0.0,19.49,0.0,0.0,0.0,9623.2,1638.7,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1638.7,0.0
2025-01-02 05:00:00,2025-01-02 04:00:00,9861.1,0.0,0.0,3.6,9864.7,9537.3,8225.2,240.7,0.0,0.0328,0.0451,coal,coal,0.0,0.0,0.0,7.4,17.4,0.16,0.0,7.9,7.9,0.0,0.0,0.0,7.4,17.6,0.17,0.0,8.0,8.0,262.8,5.1,0.52,31.0,2434.5,0.12,263.1,103.6,366.7,1000.3,115.2,16.76,30.8,2178.3,0.49,1008.4,95.9,1104.2,27.06,0.0,0.0,27.06,28.33,0.0,0.0,28.33,0.0,0.0,0.0,9624.0,1639.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1639.4,0.0
2025-01-02 06:00:00,2025-01-02 05:00:00,10320.0,0.0,0.0,4.2,10324.2,9975.1,8683.8,283.2,0.0,0.0334,0.0472,gas-cc,gas-cc,15.0,0.3,0.03,8.8,157.0,0.16,15.0,13.6,28.6,15.1,0.3,0.03,8.9,158.0,0.17,15.1,13.7,28.8,348.5,6.7,0.68,41.0,3239.6,0.15,348.8,137.6,486.4,380.4,7.2,0.72,44.9,3553.7,0.16,380.8,150.9,531.7,27.74,0.0,0.0,27.74,29.11,0.0,0.0,29.11,0.0,0.0,0.0,10041.1,1640.4,0.0,39.8,0.0,0.0,0.0,0.0,416.1,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1640.4,0.0
2025-01-02 07:00:00,2025-01-02 06:00:00,10705.3,0.0,0.0,0.0,10705.3,10341.8,9065.0,0.0,0.0,0.034,0.049,gas-cc,gas-cc,36.6,0.7,0.07,11.0,357.4,0.16,36.6,21.7,58.3,37.9,0.7,0.07,11.3,369.9,0.17,37.9,22.4,60.3,173.1,8.1,1.09,16.2,1226.9,0.09,173.6,52.8,226.4,381.1,7.2,0.72,45.0,3560.3,0.17,381.5,151.2,532.6,27.74,0.0,0.0,27.74,29.17,0.0,0.0,29.17,0.0,0.0,0.0,10705.3,1640.2,0.0,39.8,0.0,0.0,0.0,0.0,1080.5,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,1640.2,0.0
2025-01-02 08:00:00,2025-01-02 07:00:00,11088.4,0.0,0.0,0.0,11088.4,10705.8,9397.8,0.0,0.0,0.0345,0.0508,gas-cc,gas-cc,46.2,0.9,0.09,11.9,446.6,0.16,46.2,25.2,71.5,47.8,0.9,0.09,12.3,462.6,0.17,47.9,26.1,74.0,214.0,4.2,0.44,25.2,1968.4,0.1,214.2,83.9,298.1,381.8,7.2,0.72,45.1,3566.9,0.17,382.2,151.4,533.6,27.74,0.0,0.0,27.74,29.22,0.0,0.0,29.22,0.0,0.0,0.0,11088.4,1690.6,0.0,39.8,0.0,0.0,0.0,2.7,1413.3,0.0,0.0,13.5,7931.2,0.0,0.0,47.3,1640.7,0.0
2025-01-02 09:00:00,2025-01-02 08:00:00,11493.7,0.0,0.0,0.0,11493.7,11090.2,9619.2,0.0,0.0,0.0351,0.0526,gas-cc,gas-cc,51.5,1.0,0.1,12.3,496.1,0.16,51.6,27.1,78.7,53.4,1.0,0.1,12.7,514.2,0.17,53.5,28.1,81.6,171.0,3.6,0.39,20.0,1547.5,0.08,171.2,66.2,237.4,382.5,7.2,0.72,45.2,3573.9,0.17,382.9,151.7,534.7,27.74,0.0,0.0,27.74,29.28,0.0,0.0,29.28,0.0,0.0,0.0,11493.7,1874.5,0.0,39.8,0.0,0.0,0.0,12.8,1634.7,0.0,0.0,13.5,7931.2,0.0,0.0,220.7,1641.0,0.0
