Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium24,MidCase,2023$,2012,Sunday,p80,IL,PJM_West,usa,CT,2030
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2030-01-01 09:00:00,2030-01-01 08:00:00,10298.9,4.0,0.0,24.5,10327.5,9964.9,4714.8,0.0,3269.7,0.0324,0.0435,battery,gas-cc,0.0,0.0,0.0,5.2,12.3,0.12,0.0,5.6,5.6,0.0,0.0,0.0,5.4,12.7,0.12,0.0,5.8,5.8,61.3,1.8,0.23,7.0,391.0,0.04,61.4,18.6,80.1,416.8,7.9,0.79,49.2,3145.2,0.18,417.2,143.0,560.2,5.14,0.0,0.0,5.14,5.37,0.0,0.0,5.37,0.0,0.0,0.0,13597.2,5612.7,0.0,39.8,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,1069.9,4525.8,0.0
2030-01-01 10:00:00,2030-01-01 09:00:00,10435.8,0.0,0.0,27.0,10462.8,10095.8,4386.9,0.0,3597.6,0.0326,0.0441,phs,gas-cc,0.0,0.0,0.0,5.1,11.9,0.11,0.0,5.4,5.4,0.0,0.0,0.0,5.2,12.3,0.12,0.0,5.6,5.6,63.1,1.8,0.24,7.2,405.1,0.04,63.2,19.3,82.5,434.1,8.2,0.82,51.3,3276.1,0.19,434.6,149.0,583.6,5.14,0.0,0.0,5.14,5.37,0.0,0.0,5.37,0.0,0.0,0.0,14060.4,6075.9,0.0,39.8,0.0,0.0,0.0,38.6,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,1511.5,4525.8,0.0
2030-01-01 11:00:00,2030-01-01 10:00:00,10583.2,4.9,0.0,22.8,10610.9,10236.6,4908.4,0.0,3076.1,0.0327,0.0447,battery,gas-cc,0.0,0.0,0.0,5.2,12.2,0.12,0.0,5.6,5.6,0.0,0.0,0.0,5.4,12.6,0.12,0.0,5.8,5.8,62.2,1.8,0.24,7.1,398.0,0.04,62.3,19.0,81.3,434.4,8.2,0.82,51.3,3278.2,0.19,434.9,149.1,583.9,5.14,0.0,0.0,5.14,5.38,0.0,0.0,5.38,0.0,0.0,0.0,13687.0,5702.5,0.0,39.8,0.0,0.0,0.0,49.8,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,1126.9,4525.8,0.0
2030-01-01 12:00:00,2030-01-01 11:00:00,10910.5,0.0,0.0,18.1,10928.7,10549.1,5510.8,0.0,2473.8,0.0331,0.0461,battery,coal,0.0,0.0,0.0,5.3,12.5,0.12,0.0,5.7,5.7,0.0,0.0,0.0,5.5,12.9,0.12,0.0,5.9,5.9,124.1,2.8,0.32,14.5,883.2,0.07,124.2,40.8,165.0,845.9,97.4,14.17,26.1,1842.1,0.42,852.7,81.1,933.8,5.14,0.0,0.0,5.14,5.39,0.0,0.0,5.39,0.0,0.0,0.0,13402.4,5417.9,0.0,39.8,0.0,0.0,0.0,26.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,866.2,4525.8,0.0
2030-01-01 13:00:00,2030-01-01 12:00:00,11098.9,4.9,0.0,14.0,11117.8,10728.7,6043.4,0.0,1941.1,0.0334,0.0469,phs,gas-cc,0.0,0.0,0.0,5.4,12.8,0.12,0.0,5.9,5.9,0.0,0.0,0.0,5.6,13.3,0.13,0.0,6.1,6.1,62.7,1.8,0.24,7.1,400.0,0.04,62.8,19.1,81.9,415.9,7.8,0.78,49.1,3138.2,0.18,416.3,142.7,559.0,5.14,0.0,0.0,5.14,5.39,0.0,0.0,5.39,0.0,0.0,0.0,13059.0,5074.4,0.0,39.8,0.0,0.0,0.0,16.9,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,531.8,4525.8,0.0
2030-01-01 14:00:00,2030-01-01 13:00:00,11132.6,4.9,0.0,12.4,11149.9,10760.8,6238.0,0.0,1746.5,0.0334,0.0471,battery,gas-cc,0.0,0.0,0.0,5.5,13.0,0.12,0.0,5.9,5.9,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,62.9,1.8,0.24,7.1,401.0,0.04,63.0,19.1,82.1,435.5,8.2,0.82,51.4,3286.2,0.19,435.9,149.4,585.4,5.14,0.0,0.0,5.14,5.39,0.0,0.0,5.39,0.0,0.0,0.0,12896.4,4911.9,0.0,39.8,0.0,0.0,0.0,14.1,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,372.1,4525.8,0.0
2030-01-01 15:00:00,2030-01-01 14:00:00,11307.4,0.0,0.0,9.4,11316.8,10927.3,6632.8,0.0,1351.7,0.0336,0.0478,battery,gas-cc,0.0,0.0,0.0,5.6,13.2,0.12,0.0,6.0,6.0,0.0,0.0,0.0,5.8,13.7,0.13,0.0,6.2,6.2,105.3,2.8,0.35,11.9,714.1,0.06,105.5,33.2,138.7,435.8,8.2,0.82,51.5,3288.7,0.19,436.3,149.5,585.8,5.14,0.0,0.0,5.14,5.4,0.0,0.0,5.4,0.0,0.0,0.0,12668.5,4683.9,0.0,39.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,151.2,4525.8,0.0
2030-01-01 16:00:00,2030-01-01 15:00:00,11920.0,0.0,0.0,4.0,11924.0,11509.8,7319.7,0.0,664.8,0.0344,0.0504,wind-ofs,wind-ofs,0.0,0.0,0.0,5.6,13.3,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.8,13.8,0.13,0.0,6.3,6.3,63.1,1.8,0.24,7.2,402.7,0.04,63.3,19.2,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,8.1,0.0,0.0,8.1,0.0,0.0,0.0,12588.8,4604.3,0.0,39.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,76.8,4525.8,0.0
2030-01-01 17:00:00,2030-01-01 16:00:00,12533.7,0.0,0.0,5.5,12539.2,12091.8,8013.5,283.2,254.7,0.0353,0.053,gas-cc,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.8,13.6,0.13,0.0,6.2,6.2,64.5,1.9,0.24,7.3,413.3,0.04,64.6,19.7,84.2,378.2,7.1,0.71,44.7,2853.9,0.16,378.6,129.8,508.4,13.65,0.0,0.0,13.65,14.42,0.0,0.0,14.42,0.0,0.0,0.0,12510.8,4525.8,0.5,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4525.8,0.0
2030-01-01 18:00:00,2030-01-01 17:00:00,13006.3,0.0,0.0,5.6,13012.0,12538.9,8486.2,496.8,0.0,0.0359,0.055,battery,hydro,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.7,13.5,0.13,0.0,6.1,6.1,63.7,1.8,0.24,7.3,409.3,0.04,63.8,19.5,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03,0.0,0.0,19.03,20.14,0.0,0.0,20.14,0.0,0.0,0.0,12515.1,4525.8,4.9,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4525.8,0.0
2030-01-01 19:00:00,2030-01-01 18:00:00,12941.1,0.0,0.0,5.2,12946.3,12477.2,8420.5,431.1,0.0,0.0358,0.0547,battery,hydro,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.7,13.6,0.13,0.0,6.1,6.2,63.8,1.8,0.24,7.3,410.0,0.04,63.9,19.5,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03,0.0,0.0,19.03,20.14,0.0,0.0,20.14,0.0,0.0,0.0,12515.1,4525.8,4.9,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4525.8,0.0
2030-01-01 20:00:00,2030-01-01 19:00:00,12843.2,0.0,0.0,4.6,12847.7,12384.7,8322.0,332.6,0.0,0.0357,0.0543,wind-ons,wind-ons,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.7,13.7,0.13,0.0,6.2,6.2,65.1,1.8,0.24,7.4,419.1,0.04,65.2,19.9,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,17.99,19.02,0.0,0.0,19.02,0.0,0.0,0.0,12515.1,4525.7,4.9,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4525.7,0.0
2030-01-01 21:00:00,2030-01-01 20:00:00,12525.3,0.0,0.0,5.6,12530.8,12083.8,8006.1,283.2,266.4,0.0352,0.053,gas-cc,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.8,13.7,0.13,0.0,6.2,6.2,65.1,1.8,0.24,7.4,420.3,0.04,65.2,20.0,85.2,378.2,7.1,0.71,44.7,2853.8,0.16,378.6,129.8,508.4,13.65,0.0,0.0,13.65,14.42,0.0,0.0,14.42,0.0,0.0,0.0,12514.1,4524.7,4.9,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4524.7,0.0
2030-01-01 22:00:00,2030-01-01 21:00:00,12087.4,0.0,0.0,4.8,12092.2,11668.7,7570.7,138.8,552.6,0.0346,0.0511,wind-ons,wind-ons,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.8,13.7,0.13,0.0,6.3,6.3,65.1,1.9,0.24,7.4,418.9,0.04,65.2,19.9,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,8.8,9.27,0.0,0.0,9.27,0.0,0.0,0.0,12506.0,4521.5,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4521.5,0.0
2030-01-01 23:00:00,2030-01-01 22:00:00,11456.8,4.0,0.0,6.4,11467.3,11069.6,6948.1,0.0,1036.4,0.0338,0.0484,wind-ons,wind-ons,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,72.1,2.0,0.26,8.2,472.4,0.05,72.2,22.3,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0,0.0,5.87,6.17,0.0,0.0,6.17,0.0,0.0,0.0,12503.7,4519.2,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4519.2,0.0
2030-01-02 00:00:00,2030-01-01 23:00:00,10971.6,0.0,0.0,10.8,10982.4,10607.3,6465.1,0.0,1519.4,0.0332,0.0464,battery,coal,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,69.8,1.9,0.25,8.0,457.2,0.05,69.9,21.6,91.5,846.2,97.4,14.17,26.1,1842.6,0.42,852.9,81.1,934.0,5.56,0.0,0.0,5.56,5.83,0.0,0.0,5.83,0.0,0.0,0.0,12501.7,4517.2,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4517.2,0.0
2030-01-02 01:00:00,2030-01-02 00:00:00,10674.7,4.9,0.0,12.8,10692.5,10324.1,6177.4,0.0,1807.1,0.0329,0.0451,phs,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,61.3,1.8,0.23,7.0,391.2,0.04,61.4,18.7,80.1,417.5,7.9,0.79,49.3,3150.4,0.18,417.9,143.2,561.2,5.41,0.0,0.0,5.41,5.67,0.0,0.0,5.67,0.0,0.0,0.0,12499.5,4515.0,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4515.0,0.0
2030-01-02 02:00:00,2030-01-02 01:00:00,10442.1,4.9,0.0,14.6,10461.6,10101.8,5943.4,0.0,2041.1,0.0326,0.0441,phs,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.8,0.13,0.0,6.3,6.3,61.3,1.8,0.23,7.0,391.1,0.04,61.4,18.6,80.1,417.1,7.9,0.79,49.3,3147.1,0.18,417.5,143.1,560.6,5.41,0.0,0.0,5.41,5.66,0.0,0.0,5.66,0.0,0.0,0.0,12502.7,4518.2,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4518.2,0.0
2030-01-02 03:00:00,2030-01-02 02:00:00,10393.7,4.9,0.0,15.1,10413.7,10055.5,5898.6,0.0,2085.9,0.0325,0.0439,phs,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.8,0.13,0.0,6.3,6.3,61.3,1.8,0.23,7.0,391.1,0.04,61.4,18.6,80.1,417.0,7.9,0.79,49.3,3146.5,0.18,417.4,143.1,560.5,5.26,0.0,0.0,5.26,5.5,0.0,0.0,5.5,0.0,0.0,0.0,12499.6,4515.1,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4515.1,0.0
2030-01-02 04:00:00,2030-01-02 03:00:00,10497.9,4.9,0.0,14.5,10517.2,10155.1,6001.0,0.0,1983.5,0.0327,0.0444,wind-ons,wind-ons,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.8,0.13,0.0,6.3,6.3,63.9,1.8,0.24,7.3,411.4,0.04,64.0,19.6,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,5.54,5.8,0.0,0.0,5.8,0.0,0.0,0.0,12500.7,4516.2,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4516.2,0.0
2030-01-02 05:00:00,2030-01-02 04:00:00,10874.7,0.0,0.0,12.1,10886.9,10515.0,6369.3,0.0,1615.2,0.0331,0.046,hydro,gas-cc,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,63.6,1.8,0.24,7.3,408.7,0.04,63.7,19.4,83.1,382.8,7.2,0.72,45.2,2888.6,0.17,383.2,131.3,514.5,6.19,0.0,0.0,6.19,6.49,0.0,0.0,6.49,0.0,0.0,0.0,12502.0,4517.5,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4517.5,0.0
2030-01-02 06:00:00,2030-01-02 05:00:00,11380.0,0.0,0.0,8.3,11388.3,10996.4,6866.7,0.0,1117.8,0.0337,0.0481,wind-ons,wind-ons,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,94.8,2.3,0.28,11.0,652.7,0.06,95.0,30.4,125.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,0.0,0.0,8.01,8.42,0.0,0.0,8.42,0.0,0.0,0.0,12506.0,4521.5,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4521.5,0.0
2030-01-02 07:00:00,2030-01-02 06:00:00,11911.6,0.0,0.0,3.0,11914.5,11501.9,7393.1,0.0,591.4,0.0344,0.0504,coal,coal,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.9,13.9,0.13,0.0,6.3,6.3,61.4,1.8,0.23,7.0,391.8,0.04,61.5,18.7,80.2,885.2,101.9,14.83,27.3,1927.5,0.44,892.2,84.8,977.1,12.94,0.0,0.0,12.94,13.63,0.0,0.0,13.63,0.0,0.0,0.0,12505.9,4521.4,0.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,0.0,4521.4,0.0
2030-01-02 08:00:00,2030-01-02 07:00:00,12578.9,0.0,0.0,5.8,12584.7,12134.7,7966.0,283.2,301.7,0.0353,0.0532,battery,gas-cc,0.0,0.0,0.0,5.6,13.3,0.13,0.0,6.1,6.1,0.0,0.0,0.0,5.7,13.6,0.13,0.0,6.2,6.2,66.5,1.8,0.24,7.6,431.3,0.04,66.6,20.5,87.1,374.4,7.1,0.71,44.2,2825.0,0.16,374.8,128.5,503.2,14.22,0.0,0.0,14.22,15.02,0.0,0.0,15.02,0.0,0.0,0.0,12603.2,4618.7,0.0,39.8,0.0,0.0,0.0,4.3,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,91.9,4522.5,0.0
2030-01-02 09:00:00,2030-01-02 08:00:00,13203.2,0.0,0.0,4.6,13207.7,12724.9,8234.6,294.2,44.0,0.0362,0.0558,coal,coal,0.0,0.0,0.0,5.5,12.9,0.12,0.0,5.9,5.9,0.0,0.0,0.0,5.6,13.1,0.12,0.0,6.0,6.0,66.1,1.9,0.24,7.5,427.1,0.04,66.2,20.3,86.5,890.3,102.5,14.91,27.4,1938.6,0.44,897.4,85.3,982.7,13.65,0.0,0.0,13.65,14.46,0.0,0.0,14.46,0.0,0.0,0.0,12957.6,4973.1,0.0,39.8,0.0,0.0,0.0,20.5,0.0,0.0,0.0,13.5,7931.2,0.0,0.0,429.0,4523.6,0.0
